0.000	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.001	0.000	0.000	0.001	0.031	0.001	0.000	0.002	0.003	0.002	0.002	0.004	0.060	0.004	0.001	0.000	0.000	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.001	0.001	0.000	0.001	0.033	0.001	0.000	0.002	0.003	0.002	0.002	0.004	0.057	0.016	0.001
0.000	0.000	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.001	0.000	0.000	0.001	0.030	0.001	0.000	0.002	0.003	0.002	0.001	0.005	0.059	0.003	0.001	0.000	0.000	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.001	0.001	0.000	0.001	0.034	0.001	0.000	0.002	0.003	0.002	0.002	0.005	0.059	0.011	0.001
0.000	0.000	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.001	0.000	0.000	0.001	0.030	0.000	0.000	0.002	0.003	0.002	0.001	0.007	0.058	0.002	0.001	0.000	0.000	0.000	0.000	0.000	0.010	0.000	0.000	0.000	0.001	0.001	0.000	0.001	0.035	0.001	0.000	0.002	0.003	0.002	0.002	0.006	0.060	0.006	0.001
0.000	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.001	0.000	0.000	0.001	0.029	0.000	0.000	0.002	0.003	0.002	0.001	0.008	0.055	0.002	0.001	0.000	0.000	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.001	0.001	0.000	0.001	0.035	0.001	0.000	0.002	0.003	0.002	0.002	0.007	0.059	0.004	0.001
0.000	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.001	0.000	0.000	0.001	0.027	0.000	0.000	0.001	0.002	0.002	0.001	0.009	0.053	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.001	0.000	0.000	0.001	0.034	0.001	0.000	0.002	0.003	0.002	0.002	0.009	0.058	0.002	0.001
0.000	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.001	0.000	0.000	0.001	0.023	0.000	0.000	0.001	0.002	0.002	0.001	0.010	0.050	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.001	0.000	0.000	0.001	0.032	0.000	0.000	0.002	0.003	0.002	0.001	0.010	0.057	0.002	0.001
0.000	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.001	0.000	0.000	0.001	0.026	0.001	0.000	0.001	0.003	0.002	0.001	0.003	0.059	0.003	0.001	0.000	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.001	0.001	0.000	0.001	0.031	0.001	0.000	0.002	0.003	0.002	0.002	0.003	0.058	0.012	0.001
0.000	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.001	0.000	0.000	0.001	0.026	0.000	0.000	0.001	0.003	0.002	0.001	0.004	0.059	0.002	0.001	0.000	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.001	0.001	0.000	0.001	0.031	0.001	0.000	0.002	0.003	0.002	0.002	0.004	0.059	0.007	0.001
0.000	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.001	0.000	0.000	0.001	0.027	0.000	0.000	0.001	0.003	0.002	0.001	0.005	0.056	0.002	0.001	0.000	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.001	0.000	0.000	0.001	0.031	0.001	0.000	0.002	0.003	0.002	0.002	0.004	0.060	0.004	0.001
0.000	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.001	0.000	0.000	0.001	0.026	0.000	0.000	0.001	0.002	0.002	0.001	0.006	0.054	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.001	0.000	0.000	0.001	0.030	0.001	0.000	0.002	0.003	0.002	0.001	0.005	0.059	0.003	0.001
